0,1,2,3,4,5,6,7,8,9,10,11
1698796800000,0.5995,0.6164,0.5802,0.6085,468312081.0,1698883199999,281452760.3842,300657,226083979.0,135895146.6535,0
1698883200000,0.6084,0.6262,0.5865,0.6054,438254076.0,1698969599999,266920463.1922,306768,212206244.0,129299367.6406,0
1698969600000,0.6053,0.615,0.5914,0.6121,329096876.0,1699055999999,198763348.2491,241510,165729619.0,100148620.3018,0
1699056000000,0.612,0.6181,0.6083,0.6149,142897570.0,1699142399999,87555326.7674,117676,68066608.0,41708243.0958,0
1699142400000,0.6149,0.663,0.6137,0.6607,418017252.0,1699228799999,267196689.0691,360833,209075361.0,133739257.3901,0
1699228800000,0.6606,0.7324,0.6584,0.7148,703629362.0,1699315199999,492269742.4642,663490,350754766.0,245377747.6349,0
1699315200000,0.7147,0.7155,0.65,0.685,618276758.0,1699401599999,422309909.7894,568111,294568005.0,201273204.7333,0
1699401600000,0.6851,0.699,0.6725,0.6869,344396095.0,1699487999999,236500123.9913,280135,170072430.0,116820103.5438,0
1699488000000,0.6869,0.7069,0.63,0.6665,777778139.0,1699574399999,526217501.6202,651477,374456359.0,253600383.6898,0
1699574400000,0.6667,0.6711,0.6359,0.6595,464857348.0,1699660799999,305377391.8214,364942,220857551.0,145064342.8998,0
1699660800000,0.6594,0.69,0.6401,0.6626,380232188.0,1699747199999,253172843.0691,341763,185183300.0,123323826.97,0
1699747200000,0.6626,0.6709,0.6458,0.6613,216031217.0,1699833599999,143035347.164,190874,104173060.0,68974565.6207,0
1699833600000,0.6612,0.75,0.6397,0.6702,749884441.0,1699919999999,508338082.6985,879561,378308457.0,256754054.3409,0
1699920000000,0.6701,0.6724,0.5967,0.6296,597417769.0,1700006399999,385092136.0451,540206,305166494.0,196789982.1862,0
1700006400000,0.6296,0.6504,0.6251,0.6481,339283800.0,1700092799999,215842881.7763,262801,165869476.0,105572233.907,0
1700092800000,0.6482,0.653,0.6033,0.6119,440591531.0,1700179199999,278273459.1294,322145,220176815.0,139004160.1788,0
1700179200000,0.6118,0.6244,0.5859,0.6133,368525340.0,1700265599999,224298132.849,260314,190964501.0,116198896.1141,0
1700265600000,0.6132,0.6144,0.589,0.6106,192040293.0,1700351999999,116218315.9822,128582,90551343.0,54790637.6839,0
1700352000000,0.6106,0.6286,0.6012,0.6258,240044861.0,1700438399999,147981860.3146,151463,116073515.0,71563829.5031,0
1700438400000,0.6258,0.6282,0.6061,0.6122,298231745.0,1700524799999,184839298.7315,199459,152091772.0,94260529.673,0
1700524800000,0.6121,0.6178,0.5725,0.5788,468850910.0,1700611199999,282178604.4259,330524,231546977.0,139409026.1208,0
1700611200000,0.5787,0.6162,0.5774,0.6109,346216216.0,1700697599999,206849999.4104,211817,179309071.0,107067135.6305,0
1700697600000,0.6109,0.6238,0.6059,0.6209,305693192.0,1700783999999,187962573.1608,215385,146645280.0,90183567.3762,0
1700784000000,0.6208,0.6258,0.6155,0.6212,303149239.0,1700870399999,188217852.8961,191965,155800661.0,96733653.9998,0
1700870400000,0.6212,0.6238,0.6157,0.6228,121921267.0,1700956799999,75608640.3507,87233,58689967.0,36398351.4957,0
1700956800000,0.6228,0.6375,0.6064,0.6157,266307412.0,1701043199999,165803435.5441,197951,129732251.0,80789647.7627,0
1701043200000,0.6157,0.6168,0.5937,0.6039,309411406.0,1701129599999,187249018.3748,209511,153721976.0,93031648.4325,0
1701129600000,0.6039,0.6139,0.5957,0.6107,286127938.0,1701215999999,173255085.9256,168089,148449420.0,89890904.0693,0
1701216000000,0.6106,0.617,0.604,0.6091,235341461.0,1701302399999,143645522.7884,135873,116082900.0,70856440.6012,0
1701302400000,0.609,0.6099,0.5982,0.6063,232714430.0,1701388799999,140561709.3205,134889,110261513.0,66597217.9864,0
